frame,landmark_id,x,y,z,label
0,0,0.0,0.0,0.0,チョキ
0,1,-0.04022526741027832,-0.041292011737823486,0.012381580282578852,チョキ
0,2,-0.04381757974624634,-0.08217382431030273,0.018095896203647044,チョキ
0,3,-0.04253235459327698,-0.12179917097091675,0.0155281653596262,チョキ
0,4,-0.032131314277648926,-0.15637242794036865,0.012799325023422625,チョキ
0,5,0.006964564323425293,-0.11709576845169067,0.04696778263581791,チョキ
0,6,-0.011327475309371948,-0.14998233318328857,0.039711349268088725,チョキ
0,7,-0.022274166345596313,-0.1256542205810547,0.03035552110208073,チョキ
0,8,-0.015264809131622314,-0.09958916902542114,0.025209474001655963,チョキ
0,9,0.01817387342453003,-0.12524640560150146,0.03419531192315617,チョキ
0,10,-0.012218475341796875,-0.16046690940856934,0.020105522681603816,チョキ
0,11,-0.02217024564743042,-0.12255185842514038,0.007267373703996327,チョキ
0,12,-0.009703010320663452,-0.09638243913650513,0.004407616887817767,チョキ
0,13,0.03053271770477295,-0.1328829526901245,0.01871565784944096,チョキ
0,14,-0.007438212633132935,-0.16231632232666016,0.002156578094343331,チョキ
0,15,-0.016855627298355103,-0.1215175986289978,-0.0025817895339628194,チョキ
0,16,-0.0015339255332946777,-0.10007381439208984,0.001046463471482184,チョキ
0,17,0.041007816791534424,-0.13619178533554077,0.00395439807010689,チョキ
0,18,-0.0013928413391113281,-0.15843307971954346,-0.006790136828442428,チョキ
0,19,-0.010463237762451172,-0.12538594007492065,-0.0052238874168892835,チョキ
0,20,0.0033186674118041992,-0.103515625,0.0003596974156039323,チョキ
1,0,0.0,0.0,0.0,チョキ
1,1,-0.037239521741867065,-0.048388123512268066,0.01165910493358524,チョキ
1,2,-0.03878486156463623,-0.0889483094215393,0.016847475988413407,チョキ
1,3,-0.03494080901145935,-0.12263834476470947,0.014869512615348413,チョキ
1,4,-0.022720694541931152,-0.14853841066360474,0.013565725272144391,チョキ
1,5,0.026766955852508545,-0.11418592929840088,0.04266374893262537,チョキ
1,6,-0.004376232624053955,-0.13990312814712524,0.031276192141319825,チョキ
1,7,-0.018642127513885498,-0.11983335018157959,0.01798504739775808,チョキ
1,8,-0.01861870288848877,-0.09253942966461182,0.010830316317822053,チョキ
1,9,0.03723961114883423,-0.12396454811096191,0.03018633797540815,チョキ
1,10,-0.008580446243286133,-0.15129625797271729,0.015402713415767266,チョキ
1,11,-0.02178555727005005,-0.11704915761947632,0.002648399535189583,チョキ
1,12,-0.014341145753860474,-0.08953136205673218,-0.0008718582940332453,チョキ
1,13,0.044551312923431396,-0.13393867015838623,0.014759442394222333,チョキ
1,14,-0.008091598749160767,-0.15690189599990845,-0.0002162533892828833,チョキ
1,15,-0.017934799194335938,-0.11719697713851929,-0.0035530320856764774,チョキ
1,16,-0.004084974527359009,-0.09369713068008423,-0.0004793415101289611,チョキ
1,17,0.046827733516693115,-0.14318913221359253,-0.000690219425507621,チョキ
1,18,0.001270979642868042,-0.1621069312095642,-0.010311363639686988,チョキ
1,19,-0.00792992115020752,-0.12941640615463257,-0.0086665948875293,チョキ
1,20,0.0026201605796813965,-0.10815590620040894,-0.0033528058812066774,チョキ
2,0,0.0,0.0,0.0,チョキ
2,1,-0.03834816813468933,-0.037911057472229004,0.002628311800094707,チョキ
2,2,-0.045098453760147095,-0.08180594444274902,0.003386265417816503,チョキ
2,3,-0.04411312937736511,-0.12039250135421753,-0.0010089117043889928,チョキ
2,4,-0.030500859022140503,-0.14996325969696045,-0.0032040732388622928,チョキ
2,5,0.02222922444343567,-0.11220479011535645,0.03159978897895144,チョキ
2,6,-0.006385773420333862,-0.1452285647392273,0.016856511175888045,チョキ
2,7,-0.018412798643112183,-0.12384319305419922,0.003755542967724068,チョキ
2,8,-0.01603519916534424,-0.09324085712432861,-0.0028363544901139903,チョキ
2,9,0.033649712800979614,-0.12123268842697144,0.022722595423715575,チョキ
2,10,-0.006798356771469116,-0.1576947569847107,0.003007160086440308,チョキ
2,11,-0.01865488290786743,-0.1211969256401062,-0.00936725637291147,チョキ
2,12,-0.009192198514938354,-0.0923161506652832,-0.011408974364144342,チョキ
2,13,0.041484445333480835,-0.13101845979690552,0.010201972030358775,チョキ
2,14,-0.009360581636428833,-0.16175174713134766,-0.009822793252510564,チョキ
2,15,-0.018221408128738403,-0.1222267746925354,-0.015104101918382185,チョキ
2,16,-0.002928793430328369,-0.09657377004623413,-0.012334319710475938,チョキ
2,17,0.044106632471084595,-0.14044922590255737,-0.0027470732514984775,チョキ
2,18,-0.004144936800003052,-0.16644829511642456,-0.01702276332650854,チョキ
2,19,-0.013681173324584961,-0.13510388135910034,-0.018910360470158594,チョキ
2,20,-0.002179861068725586,-0.11230528354644775,-0.015487233124417799,チョキ
3,0,0.0,0.0,0.0,チョキ
3,1,-0.03735968470573425,-0.03484821319580078,0.0006582880731968999,チョキ
3,2,-0.04471158981323242,-0.08148837089538574,0.0003651710566430211,チョキ
3,3,-0.043384402990341187,-0.12188583612442017,-0.004741603334963429,チョキ
3,4,-0.030600309371948242,-0.15398889780044556,-0.007932664652884114,チョキ
3,5,0.01041063666343689,-0.11650055646896362,0.02500221150594939,チョキ
3,6,-0.011181682348251343,-0.1538652777671814,0.01073589752095927,チョキ
3,7,-0.02745842933654785,-0.13314127922058105,-0.0006004432808310867,チョキ
3,8,-0.029106199741363525,-0.10182839632034302,-0.005962027063191044,チョキ
3,9,0.024161577224731445,-0.12546277046203613,0.01740488054829825,チョキ
3,10,-0.008028209209442139,-0.165363609790802,-0.0011441230900288701,チョキ
3,11,-0.024803489446640015,-0.13059288263320923,-0.01115959492844354,チョキ
3,12,-0.020515501499176025,-0.09966355562210083,-0.011604972941398728,チョキ
3,13,0.038088083267211914,-0.13327109813690186,0.0064733854368626,チョキ
3,14,-0.00487181544303894,-0.17232787609100342,-0.012742236082971203,チョキ
3,15,-0.020384877920150757,-0.13323616981506348,-0.015659535130083668,チョキ
3,16,-0.010159194469451904,-0.10181373357772827,-0.011110230175376046,チョキ
3,17,0.05004245042800903,-0.13802528381347656,-0.005046943960309136,チョキ
3,18,0.003969639539718628,-0.16684108972549438,-0.019818732341349232,チョキ
