frame,landmark_id,x,y,z,label
0,0,0.0,0.0,0.0,チョキ
0,1,-0.04981184005737305,-0.043505966663360596,-0.013488326788319682,チョキ
0,2,-0.06980612874031067,-0.09675443172454834,-0.020667965159191226,チョキ
0,3,-0.07285737991333008,-0.1476699709892273,-0.027824894160403346,チョキ
0,4,-0.06239625811576843,-0.18590223789215088,-0.031925226197017764,チョキ
0,5,0.015775442123413086,-0.15326738357543945,-0.002565054789556598,チョキ
0,6,-0.03507882356643677,-0.1929079294204712,-0.018070512086524104,チョキ
0,7,-0.04575398564338684,-0.15243709087371826,-0.02892104406691942,チョキ
0,8,-0.03373628854751587,-0.12244915962219238,-0.03450354059077654,チョキ
0,9,0.02965068817138672,-0.15913641452789307,-0.0016990811409414164,チョキ
0,10,-0.028236865997314453,-0.19645678997039795,-0.020718252852930163,チョキ
0,11,-0.040060609579086304,-0.15496140718460083,-0.027317701474203204,チョキ
0,12,-0.0259169340133667,-0.1297069787979126,-0.027572611913456058,チョキ
0,13,0.03433537483215332,-0.15942955017089844,-0.0033783038225010387,チョキ
0,14,-0.023130178451538086,-0.1943751573562622,-0.023154136360062694,チョキ
0,15,-0.03448963165283203,-0.15348219871520996,-0.020374179453028773,チョキ
0,16,-0.01970803737640381,-0.13082116842269897,-0.01333783903010044,チョキ
0,17,0.03254586458206177,-0.15309035778045654,-0.006191079605741834,チョキ
0,18,-0.015114963054656982,-0.17994040250778198,-0.022389893055333232,チョキ
0,19,-0.02409803867340088,-0.14607304334640503,-0.020166604414953326,チョキ
0,20,-0.010580003261566162,-0.12315690517425537,-0.013655116416884994,チョキ
1,0,0.0,0.0,0.0,チョキ
1,1,-0.03922218084335327,-0.05599570274353027,0.012983892306380085,チョキ
1,2,-0.04556736350059509,-0.09027081727981567,0.017677144340865425,チョキ
1,3,-0.0449526309967041,-0.12532144784927368,0.013916729211501888,チョキ
1,4,-0.03652346134185791,-0.1590091586112976,0.01054861322759848,チョキ
1,5,0.015058755874633789,-0.11706721782684326,0.05187063031613093,チョキ
1,6,-0.007743120193481445,-0.1469990611076355,0.04426390045105677,チョキ
1,7,-0.016171932220458984,-0.13448256254196167,0.031096262119405083,チョキ
1,8,-0.014449626207351685,-0.11080068349838257,0.022963063053481392,チョキ
1,9,0.023554980754852295,-0.1305375099182129,0.03835090362250071,チョキ
1,10,-0.01299259066581726,-0.16545528173446655,0.02671094351231318,チョキ
1,11,-0.023023784160614014,-0.137220561504364,0.011557019509069733,チョキ
1,12,-0.015003114938735962,-0.11170285940170288,0.005276119064234308,チョキ
1,13,0.0295373797416687,-0.14421522617340088,0.021584411345116905,チョキ
1,14,-0.014173507690429688,-0.17557281255722046,0.010819052539460472,チョキ
1,15,-0.02064746618270874,-0.14205724000930786,0.0055282634754405535,チョキ
1,16,-0.007618129253387451,-0.12087106704711914,0.005568985089354328,チョキ
1,17,0.032715022563934326,-0.15585464239120483,0.004727521639011911,チョキ
1,18,-0.007222294807434082,-0.1802162528038025,-0.0007388726620263242,チョキ
1,19,-0.011825144290924072,-0.15123677253723145,0.0011712838501409806,チョキ
1,20,0.00034803152084350586,-0.13187777996063232,0.0052858644236550845,チョキ
2,0,0.0,0.0,0.0,チョキ
2,1,-0.03854459524154663,-0.03599017858505249,0.01902776967835962,チョキ
2,2,-0.043518662452697754,-0.06618064641952515,0.02704010728848516,チョキ
2,3,-0.043206632137298584,-0.10148763656616211,0.02542674552751123,チョキ
2,4,-0.034623026847839355,-0.13385945558547974,0.023208538183098426,チョキ
2,5,0.016484320163726807,-0.09388810396194458,0.056807011478667846,チョキ
2,6,-0.0045566558837890625,-0.12399494647979736,0.05276460211825906,チョキ
2,7,-0.019092291593551636,-0.10863929986953735,0.04313060280037462,チョキ
2,8,-0.021476924419403076,-0.08092266321182251,0.037339925878768554,チョキ
2,9,0.02641892433166504,-0.11072355508804321,0.04122843232107698,チョキ
2,10,-0.010623276233673096,-0.14663314819335938,0.030158633479004493,チョキ
2,11,-0.023463279008865356,-0.11479043960571289,0.01598480355096399,チョキ
2,12,-0.018082112073898315,-0.08295625448226929,0.011267885678535094,チョキ
2,13,0.03389441967010498,-0.12613999843597412,0.02316846896064817,チョキ
2,14,-0.012970000505447388,-0.15508919954299927,0.010070462823932758,チョキ
2,15,-0.022027969360351562,-0.11652332544326782,0.001769335587596288,チョキ
2,16,-0.010890781879425049,-0.08833974599838257,0.0011534913173818495,チョキ
2,17,0.03783309459686279,-0.14051568508148193,0.00621166650307714,チョキ
2,18,-0.006091177463531494,-0.16132915019989014,-0.001747602716932306,チョキ
2,19,-0.013811737298965454,-0.1293216347694397,-0.00265191530706943,チョキ
2,20,-0.003712296485900879,-0.10495835542678833,-0.0001465019340685103,チョキ
3,0,0.0,0.0,0.0,チョキ
3,1,-0.03423488140106201,-0.026671767234802246,0.008528043568020394,チョキ
3,2,-0.03765949606895447,-0.06070995330810547,0.011251096665745308,チョキ
3,3,-0.036244869232177734,-0.09554117918014526,0.007747524004315665,チョキ
3,4,-0.028110593557357788,-0.12493789196014404,0.004685825720315506,チョキ
3,5,0.02746140956878662,-0.08516460657119751,0.03368065790820651,チョキ
3,6,0.0006552934646606445,-0.11346220970153809,0.02245608256745868,チョキ
3,7,-0.014095515012741089,-0.09663212299346924,0.0111943800522738,チョキ
3,8,-0.016422510147094727,-0.06857353448867798,0.005435552965735724,チョキ
3,9,0.03698843717575073,-0.10081899166107178,0.022966190293317368,チョキ
3,10,-0.005048513412475586,-0.13486403226852417,0.006597055639957716,チョキ
3,11,-0.018611162900924683,-0.10225588083267212,-0.0049122124389953115,チョキ
3,12,-0.011972397565841675,-0.07304340600967407,-0.007298364717627237,チョキ
3,13,0.042611539363861084,-0.11661124229431152,0.009649034641569187,チョキ
3,14,-0.007112264633178711,-0.1460520625114441,-0.007367352903003166,チョキ
3,15,-0.01775437593460083,-0.10890555381774902,-0.01299363555770583,チョキ
3,16,-0.006065964698791504,-0.08331131935119629,-0.011376743152851532,チョキ
3,17,0.04311835765838623,-0.1318766474723816,-0.0033733746447808244,チョキ
