frame,landmark_id,x,y,z,label
0,0,0.0,0.0,0.0,チョキ
0,1,-0.03843483328819275,-0.04934537410736084,-0.002678176784002062,チョキ
0,2,-0.059177249670028687,-0.1019822359085083,-0.009789964347191926,チョキ
0,3,-0.06673622131347656,-0.14527779817581177,-0.020258663385220643,チョキ
0,4,-0.05595904588699341,-0.17677396535873413,-0.028100779443093415,チョキ
0,5,0.009799003601074219,-0.16210401058197021,0.002358354232228521,チョキ
0,6,-0.0313018262386322,-0.20038586854934692,-0.017585205077239152,チョキ
0,7,-0.04552754759788513,-0.15698885917663574,-0.029049659310885545,チョキ
0,8,-0.03626415133476257,-0.128620445728302,-0.0342294016620599,チョキ
0,9,0.024961233139038086,-0.15611553192138672,-0.005412451154597875,チョキ
0,10,-0.02591484785079956,-0.18567079305648804,-0.02591137045533287,チョキ
0,11,-0.038426339626312256,-0.1422978639602661,-0.029768223105975267,チョキ
0,12,-0.02541080117225647,-0.12089014053344727,-0.02848306500823128,チョキ
0,13,0.03390699625015259,-0.14362287521362305,-0.015902390866585847,チョキ
0,14,-0.019644558429718018,-0.16749495267868042,-0.035429481579967614,チョキ
0,15,-0.030658751726150513,-0.1272982954978943,-0.028972815885254022,チョキ
0,16,-0.017847269773483276,-0.10595500469207764,-0.02026133628100979,チョキ
0,17,0.035543084144592285,-0.125419020652771,-0.027131654485174295,チョキ
0,18,-0.010610997676849365,-0.14650887250900269,-0.040378268971153375,チョキ
0,19,-0.02196645736694336,-0.11525237560272217,-0.035371449007698175,チョキ
0,20,-0.01268845796585083,-0.09179234504699707,-0.027869375585623857,チョキ
1,0,0.0,0.0,0.0,チョキ
1,1,-0.03458482027053833,-0.05844748020172119,0.0027088297633213188,チョキ
1,2,-0.045633792877197266,-0.1102333664894104,0.007447530106617251,チョキ
1,3,-0.045959681272506714,-0.15838521718978882,0.009249870256496706,チョキ
1,4,-0.042775630950927734,-0.19614869356155396,0.011975267493141928,チョキ
1,5,-0.012192219495773315,-0.1133427619934082,0.033517862261248865,チョキ
1,6,-0.017888575792312622,-0.15837430953979492,0.042835796774340906,チョキ
1,7,-0.02268490195274353,-0.1741839051246643,0.04528314858765725,チョキ
1,8,-0.022380828857421875,-0.18667596578598022,0.045252403766824045,チョキ
1,9,-0.0033554136753082275,-0.11759340763092041,0.033638867140723505,チョキ
1,10,-0.014747172594070435,-0.15629494190216064,0.042093447000695505,チョキ
1,11,-0.021769672632217407,-0.15855854749679565,0.04108485817999963,チョキ
1,12,-0.01794344186782837,-0.16397911310195923,0.039150992930842676,チョキ
1,13,0.003638744354248047,-0.12063825130462646,0.03197001159281854,チョキ
1,14,-0.01192706823348999,-0.157789945602417,0.03893944859595422,チョキ
1,15,-0.02088823914527893,-0.1491239070892334,0.04283065214843873,チョキ
1,16,-0.019564658403396606,-0.14264965057373047,0.04381288826556329,チョキ
1,17,0.009927630424499512,-0.1229238510131836,0.029624974877549448,チョキ
1,18,-0.0073593854904174805,-0.15353018045425415,0.03716056287379388,チョキ
1,19,-0.01521909236907959,-0.14339715242385864,0.043061534465266504,チョキ
1,20,-0.01545456051826477,-0.13332271575927734,0.046275662780715265,チョキ
2,0,0.0,0.0,0.0,チョキ
2,1,-0.0379466712474823,-0.048033714294433594,0.008240312061062127,チョキ
2,2,-0.04738646745681763,-0.08432137966156006,0.013892931586852342,チョキ
2,3,-0.05023500323295593,-0.12231993675231934,0.014047189338853627,チョキ
2,4,-0.04367232322692871,-0.1527661681175232,0.014885500727942258,チョキ
2,5,-0.006357818841934204,-0.1044623851776123,0.041587216502776414,チョキ
2,6,-0.019387543201446533,-0.13505393266677856,0.042994076109280854,チョキ
2,7,-0.02871677279472351,-0.13756269216537476,0.03775152350102928,チョキ
