x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.575322687625885,0.4224469065666199,-2.6048394374811323e-07,0.5449657440185547,0.3720925450325012,-0.0007806824869476259,0.5374693274497986,0.33043718338012695,-0.006210867781192064,0.5339183807373047,0.3008139729499817,-0.013345807790756226,0.5336527824401855,0.2738550901412964,-0.01829938404262066,0.5967578291893005,0.2947255074977875,-0.0011661069002002478,0.562809944152832,0.256774365901947,-0.013493162579834461,0.5497139096260071,0.2825104892253876,-0.02039344422519207,0.5552893877029419,0.30035024881362915,-0.02388215996325016,0.6011379957199097,0.3067212402820587,-0.00649543572217226,0.5585587024688721,0.27250802516937256,-0.018811872228980064,0.5478581190109253,0.2977673411369324,-0.020345663651823997,0.5567560195922852,0.31224459409713745,-0.019894571974873543,0.5975072979927063,0.32216817140579224,-0.013121627271175385,0.5561143755912781,0.2943180799484253,-0.023376764729619026,0.5487309098243713,0.31661808490753174,-0.017561040818691254,0.5574966669082642,0.32887932658195496,-0.012395011261105537,0.5881352424621582,0.338594526052475,-0.020276306197047234,0.5565465688705444,0.3203869163990021,-0.02609381265938282,0.5516272783279419,0.33645984530448914,-0.02204548940062523,0.5587039589881897,0.34760671854019165,-0.017648058012127876,p
0.5753376483917236,0.4193987548351288,-2.80658071005746e-07,0.5452560186386108,0.37351688742637634,-0.0022470925468951464,0.5377745628356934,0.33245614171028137,-0.008127167820930481,0.533808171749115,0.3027786314487457,-0.015440755523741245,0.5326153039932251,0.2745129466056824,-0.02036481350660324,0.5980457663536072,0.29406967759132385,-0.00216859788633883,0.5632548928260803,0.2573012411594391,-0.015207835473120213,0.5509688258171082,0.28313079476356506,-0.022432979196310043,0.5565767288208008,0.2985913157463074,-0.02619347721338272,0.6018189191818237,0.3054712116718292,-0.007366811856627464,0.5588101148605347,0.2715166509151459,-0.02019491232931614,0.5492002964019775,0.29658395051956177,-0.021535765379667282,0.5578980445861816,0.3100804388523102,-0.020960520952939987,0.5977206826210022,0.3208130896091461,-0.014131023548543453,0.5556972622871399,0.29226529598236084,-0.025327496230602264,0.5489757657051086,0.316250741481781,-0.019646938890218735,0.5577486753463745,0.32825401425361633,-0.014520986005663872,0.5877376794815063,0.33759766817092896,-0.021564070135354996,0.5546277165412903,0.3204067349433899,-0.028956828638911247,0.550677478313446,0.33793357014656067,-0.02589447610080242,0.5588610172271729,0.34859195351600647,-0.021995751187205315,p
0.5723177790641785,0.4072573184967041,-2.7151293124916265e-07,0.5451262593269348,0.35954636335372925,-0.0023688452783972025,0.5387370586395264,0.3191933333873749,-0.008619177155196667,0.5358396768569946,0.2894316613674164,-0.01645222119987011,0.538040280342102,0.26316699385643005,-0.021458720788359642,0.5999047160148621,0.28800129890441895,-0.001620858907699585,0.5663552284240723,0.25024259090423584,-0.01520097441971302,0.5556366443634033,0.27723026275634766,-0.022076167166233063,0.56263267993927,0.292422890663147,-0.025486476719379425,0.6038417816162109,0.2984052300453186,-0.006967716850340366,0.5599308013916016,0.2657165229320526,-0.021121367812156677,0.5516813397407532,0.2925717532634735,-0.021968869492411613,0.5624852776527405,0.304204523563385,-0.02068910002708435,0.5997029542922974,0.31141749024391174,-0.014103141613304615,0.5561647415161133,0.28456801176071167,-0.026751432567834854,0.5500437021255493,0.30963167548179626,-0.020201871171593666,0.5607818365097046,0.32063397765159607,-0.013998200185596943,0.5897223949432373,0.32549014687538147,-0.021963607519865036,0.5564206838607788,0.30697956681251526,-0.030174685642123222,0.551995575428009,0.32595908641815186,-0.026472870260477066,0.5605940222740173,0.33798909187316895,-0.021788587793707848,p
0.572382390499115,0.40355101227760315,-2.8558523013089143e-07,0.5443059206008911,0.3546437919139862,-0.0008785604732111096,0.5402588248252869,0.3150370717048645,-0.006517838221043348,0.538221001625061,0.28473106026649475,-0.014291665516793728,0.540652334690094,0.25911852717399597,-0.019328908994793892,0.6007834672927856,0.28357452154159546,0.002700463170185685,0.5688678026199341,0.24676024913787842,-0.011729426681995392,0.5580858588218689,0.27487456798553467,-0.020213669165968895,0.564135730266571,0.2923644781112671,-0.02465822361409664,0.6066404581069946,0.29156240820884705,-0.003783011808991432,0.5636003613471985,0.25631988048553467,-0.018427684903144836,0.5536077618598938,0.2865723967552185,-0.020220857113599777,0.563812792301178,0.30109700560569763,-0.019215935841202736,0.6037564277648926,0.3040056526660919,-0.012246678583323956,0.5591253042221069,0.27514103055000305,-0.02496335655450821,0.5512669682502747,0.30360060930252075,-0.01842544414103031,0.5621179342269897,0.3163711428642273,-0.012029029428958893,0.5934126973152161,0.3182261884212494,-0.021430728957057,0.5580902695655823,0.2980269491672516,-0.029082544147968292,0.5533708930015564,0.31802886724472046,-0.024892812594771385,0.5631453394889832,0.3304668962955475,-0.019905749708414078,p
0.5714182257652283,0.40336859226226807,-2.911604326527595e-07,0.5446018576622009,0.3540004789829254,-0.0018644981319084764,0.5414175987243652,0.31476733088493347,-0.007718782406300306,0.5397841930389404,0.2848890721797943,-0.015444541350007057,0.541799008846283,0.25728610157966614,-0.020495491102337837,0.6040595769882202,0.28536736965179443,0.0018870296189561486,0.5714020729064941,0.24930208921432495,-0.012025192379951477,0.5601274967193604,0.2768397331237793,-0.020170094445347786,0.5664641857147217,0.29357895255088806,-0.02464226260781288,0.609157919883728,0.2935146987438202,-0.003990784287452698,0.565650463104248,0.2578277587890625,-0.01886283978819847,0.555537760257721,0.2874270975589752,-0.020981445908546448,0.5659106373786926,0.3019345998764038,-0.020284777507185936,0.6054481863975525,0.30571746826171875,-0.011804522015154362,0.561005711555481,0.27538231015205383,-0.024996818974614143,0.5531629920005798,0.3035625219345093,-0.01912156492471695,0.5643117427825928,0.31632885336875916,-0.013196010142564774,0.5948089361190796,0.31931668519973755,-0.020344531163573265,0.5592789649963379,0.2988673746585846,-0.02884163334965706,0.5547979474067688,0.3186008334159851,-0.025625338777899742,0.5654339790344238,0.33057934045791626,-0.021324455738067627,p
0.5729019641876221,0.4046797752380371,-2.7292870186101936e-07,0.5452666282653809,0.355053573846817,-0.0017259122105315328,0.5415099263191223,0.3163801431655884,-0.008331319317221642,0.5392740368843079,0.2865806221961975,-0.016889313235878944,0.5413304567337036,0.2593965232372284,-0.022815918549895287,0.603796124458313,0.2853030860424042,0.0023603320587426424,0.569995641708374,0.2504955232143402,-0.011894424445927143,0.5594460964202881,0.2781790494918823,-0.02080828882753849,0.5663973093032837,0.2951580584049225,-0.025778166949748993,0.6094322800636292,0.29329144954681396,-0.003638715948909521,0.5643136501312256,0.2595175802707672,-0.017789453268051147,0.5548818111419678,0.2889951467514038,-0.020003393292427063,0.5661343932151794,0.3031918406486511,-0.019720282405614853,0.6059859991073608,0.305692195892334,-0.01162724383175373,0.5608048439025879,0.2761228382587433,-0.023461269214749336,0.5530163645744324,0.30388736724853516,-0.017467953264713287,0.5646240711212158,0.316425085067749,-0.01205659843981266,0.5952800512313843,0.3191278576850891,-0.02044083923101425,0.5590587258338928,0.29891836643218994,-0.027746662497520447,0.5552273392677307,0.3185717761516571,-0.024295013397932053,0.5665197372436523,0.3308890759944916,-0.020153256133198738,p
0.572613000869751,0.4112626016139984,-2.95397796890029e-07,0.5450818538665771,0.3626552224159241,-0.0015561510808765888,0.5411642789840698,0.3218870460987091,-0.007648932281881571,0.5397276282310486,0.2911357879638672,-0.015752963721752167,0.5416874885559082,0.26318681240081787,-0.02117982693016529,0.6023815274238586,0.2909158170223236,0.0021031273063272238,0.5699100494384766,0.25471997261047363,-0.012211255729198456,0.5581480264663696,0.28220003843307495,-0.020143495872616768,0.5646933913230896,0.2998366355895996,-0.02409631758928299,0.6076551079750061,0.2990427613258362,-0.003967620432376862,0.5653446912765503,0.26470980048179626,-0.017898010089993477,0.554411768913269,0.2935863435268402,-0.01898772269487381,0.5649431347846985,0.3074951469898224,-0.0175672248005867,0.604762613773346,0.3114415109157562,-0.012079250067472458,0.5618623495101929,0.28065240383148193,-0.02425929717719555,0.5530083775520325,0.30841678380966187,-0.017799103632569313,0.5644111037254333,0.3212871551513672,-0.01166410930454731,0.5954795479774475,0.32543855905532837,-0.02092789113521576,0.5602227449417114,0.30372148752212524,-0.028492672368884087,0.5553414225578308,0.3231199085712433,-0.02472812309861183,0.5660066604614258,0.33608749508857727,-0.0200251042842865,p
0.57002854347229,0.41996777057647705,-3.1260287869372405e-07,0.5433441996574402,0.37392035126686096,-0.004507132340222597,0.538053572177887,0.3313339650630951,-0.010637810453772545,0.5367480516433716,0.30208656191825867,-0.01802593469619751,0.5398404598236084,0.2755719721317291,-0.022561395540833473,0.6008948087692261,0.2963387966156006,-0.0008923600544221699,0.5675250887870789,0.26117265224456787,-0.014778750017285347,0.5536458492279053,0.2885122299194336,-0.0223992932587862,0.5596216320991516,0.304375022649765,-0.026473328471183777,0.6062341928482056,0.3082851767539978,-0.0057415771298110485,0.5654868483543396,0.2744821310043335,-0.02001534216105938,0.5533565878868103,0.300802081823349,-0.021675771102309227,0.5616779327392578,0.3143961727619171,-0.0207509882748127,0.6038248538970947,0.32423678040504456,-0.012682048603892326,0.5627487301826477,0.2949007451534271,-0.025687970221042633,0.553085446357727,0.320308655500412,-0.0196889229118824,0.5624755024909973,0.332789808511734,-0.013614163734018803,0.595737874507904,0.34228143095970154,-0.020544694736599922,0.5628687739372253,0.3208038806915283,-0.028760815039277077,0.5564167499542236,0.33817338943481445,-0.02495795302093029,0.5642931461334229,0.3507940173149109,-0.02004769816994667,p
0.570127546787262,0.4207844138145447,-2.916673054187413e-07,0.5439341068267822,0.3750573694705963,-0.004610245581716299,0.5380545854568481,0.33179882168769836,-0.010876034386456013,0.5363048315048218,0.3020017147064209,-0.018214762210845947,0.5389577746391296,0.27490922808647156,-0.022771067917346954,0.600101113319397,0.297880083322525,-0.002161538926884532,0.5682889223098755,0.2612331509590149,-0.015555466525256634,0.5531020164489746,0.2888430655002594,-0.022670244798064232,0.5579923391342163,0.30483946204185486,-0.026467809453606606,0.6054351329803467,0.30898910760879517,-0.006815916392952204,0.5665004253387451,0.27318787574768066,-0.02095303311944008,0.553094744682312,0.2996651232242584,-0.02237612009048462,0.560405969619751,0.3143264055252075,-0.02112957276403904,0.6028723120689392,0.32422882318496704,-0.013433029875159264,0.5630430579185486,0.294922798871994,-0.026676446199417114,0.552411675453186,0.3204078674316406,-0.021094847470521927,0.5608349442481995,0.33394289016723633,-0.015077686868607998,0.5947169661521912,0.34118592739105225,-0.020878247916698456,0.5625912547111511,0.32088756561279297,-0.029530564323067665,0.5550049543380737,0.3385053873062134,-0.02620982937514782,0.5617079734802246,0.3512527644634247,-0.02153445966541767,p
0.5666857361793518,0.441598504781723,-3.3869019944177126e-07,0.5410406589508057,0.3975798785686493,-0.004298349842429161,0.5355085730552673,0.35108432173728943,-0.009115038439631462,0.5337027907371521,0.321506142616272,-0.015240391716361046,0.5357121229171753,0.2926226258277893,-0.01888088323175907,0.5957477688789368,0.3103770315647125,0.0008836589986458421,0.5640865564346313,0.2778673768043518,-0.011981085874140263,0.5494260787963867,0.30535781383514404,-0.02049476094543934,0.5553760528564453,0.3214089870452881,-0.02554926835000515,0.6015886068344116,0.3243314325809479,-0.003916540648788214,0.5650049448013306,0.29264554381370544,-0.01757895015180111,0.5517146587371826,0.3187497556209564,-0.02059788629412651,0.558556318283081,0.3360151946544647,-0.02056008204817772,0.6003269553184509,0.34242066740989685,-0.01062252838164568,0.563979983329773,0.3129647970199585,-0.023149525746703148,0.5524445176124573,0.3377608358860016,-0.01829162985086441,0.5591910481452942,0.3544965088367462,-0.012894690968096256,0.5933609008789062,0.36339473724365234,-0.018231818452477455,0.5632764101028442,0.34119629859924316,-0.026890181005001068,0.5555182695388794,0.35854846239089966,-0.023647764697670937,0.5622594356536865,0.3740159273147583,-0.01888619363307953,p
